ID	lgth	out	in	long_cov	short1_cov	short1_Ocov	short2_cov	short2_Ocov
1401	16	1	1	0.000000	15.187500	15.187500	0.000000	0.000000
1402	75	2	2	0.000000	66.506667	64.346667	0.000000	0.000000
1403	88	2	2	0.000000	59.875000	56.784091	0.000000	0.000000
1404	25	2	2	0.000000	26.480000	26.480000	0.000000	0.000000
1405	15	1	1	0.000000	21.333333	21.333333	0.000000	0.000000
1406	46	1	1	0.000000	14.369565	14.369565	0.000000	0.000000
1407	1	0	0	0.000000	36.000000	36.000000	0.000000	0.000000
1408	86	1	1	0.000000	13.372093	13.372093	0.000000	0.000000
1409	4	1	2	0.000000	25.500000	25.500000	0.000000	0.000000
1410	2	1	2	0.000000	64.000000	64.000000	0.000000	0.000000
1411	1	0	0	0.000000	27.000000	27.000000	0.000000	0.000000
1412	2	2	0	0.000000	26.500000	26.500000	0.000000	0.000000
1413	2	1	3	0.000000	60.500000	60.500000	0.000000	0.000000
1414	2	2	1	0.000000	54.500000	54.500000	0.000000	0.000000
1415	27	2	2	0.000000	27.000000	27.000000	0.000000	0.000000
1416	9	2	1	0.000000	31.111111	31.111111	0.000000	0.000000
1417	4	1	2	0.000000	32.500000	32.500000	0.000000	0.000000
1418	3	2	1	0.000000	40.000000	40.000000	0.000000	0.000000
1419	2	2	1	0.000000	24.000000	24.000000	0.000000	0.000000
1420	2	0	0	0.000000	27.000000	27.000000	0.000000	0.000000
1421	1	1	2	0.000000	468.000000	77.000000	0.000000	0.000000
1422	2	1	2	0.000000	162.500000	162.500000	0.000000	0.000000
1423	43	1	1	0.000000	11.511628	11.511628	0.000000	0.000000
1424	4	2	2	0.000000	62.250000	62.250000	0.000000	0.000000
1425	4	1	2	0.000000	56.500000	34.000000	0.000000	0.000000
1426	18	1	1	0.000000	15.888889	15.888889	0.000000	0.000000
1427	3	2	2	0.000000	36.000000	36.000000	0.000000	0.000000
1428	5	2	1	0.000000	27.000000	27.000000	0.000000	0.000000
1429	210	1	1	0.000000	14.266667	14.266667	0.000000	0.000000
1430	2	0	0	0.000000	29.000000	29.000000	0.000000	0.000000
1431	1	1	1	0.000000	11.000000	11.000000	0.000000	0.000000
1432	24	2	2	0.000000	23.458333	23.458333	0.000000	0.000000
1433	49	1	1	0.000000	12.326531	12.326531	0.000000	0.000000
1434	1	1	3	0.000000	37.000000	37.000000	0.000000	0.000000
1435	5	1	1	0.000000	14.000000	14.000000	0.000000	0.000000
1436	1	2	2	0.000000	32.000000	32.000000	0.000000	0.000000
1437	7	1	1	0.000000	33.571429	20.428571	0.000000	0.000000
1438	11	1	2	0.000000	38.818182	38.818182	0.000000	0.000000
1439	120	2	2	0.000000	28.241667	19.841667	0.000000	0.000000
1440	32	1	1	0.000000	12.437500	12.437500	0.000000	0.000000
1441	5	2	3	0.000000	34.200000	34.200000	0.000000	0.000000
1442	2	1	1	0.000000	27.000000	27.000000	0.000000	0.000000
1443	2	3	1	0.000000	125.500000	76.500000	0.000000	0.000000
1444	24	2	1	0.000000	31.250000	17.041667	0.000000	0.000000
1445	3	2	1	0.000000	33.666667	24.000000	0.000000	0.000000
1446	23	1	1	0.000000	14.913043	14.913043	0.000000	0.000000
1447	35	1	1	0.000000	13.000000	13.000000	0.000000	0.000000
1448	50	2	2	0.000000	28.940000	22.940000	0.000000	0.000000
1449	1219	2	2	0.000000	96.807219	94.907301	0.000000	0.000000
1450	1	2	1	0.000000	22.000000	22.000000	0.000000	0.000000
1451	20	2	2	0.000000	38.450000	24.150000	0.000000	0.000000
1452	23	2	1	0.000000	38.956522	23.173913	0.000000	0.000000
1453	4	1	2	0.000000	21.750000	21.750000	0.000000	0.000000
1454	10	1	1	0.000000	29.500000	25.100000	0.000000	0.000000
1455	48	1	1	0.000000	13.333333	13.333333	0.000000	0.000000
1456	53	1	1	0.000000	23.301887	14.566038	0.000000	0.000000
1457	7	2	1	0.000000	42.714286	30.142857	0.000000	0.000000
1458	1	4	1	0.000000	1004.000000	86.000000	0.000000	0.000000
1459	2	8	2	0.000000	918.000000	70.500000	0.000000	0.000000
1460	1	2	1	0.000000	726.000000	53.000000	0.000000	0.000000
1461	0	4	2	Inf	Inf	Inf	Inf	Inf
1462	1	2	2	0.000000	193.000000	89.000000	0.000000	0.000000
1463	21	1	1	0.000000	13.571429	13.571429	0.000000	0.000000
1464	42	1	1	0.000000	11.976190	11.976190	0.000000	0.000000
1465	9	2	2	0.000000	27.777778	27.777778	0.000000	0.000000
1466	2	1	2	0.000000	46.500000	41.500000	0.000000	0.000000
1467	2	1	2	0.000000	35.000000	35.000000	0.000000	0.000000
1468	1	2	3	0.000000	64.000000	64.000000	0.000000	0.000000
1469	1	1	2	0.000000	41.000000	41.000000	0.000000	0.000000
1470	1	1	2	0.000000	53.000000	53.000000	0.000000	0.000000
1471	60	1	1	0.000000	28.016667	18.050000	0.000000	0.000000
1472	20	1	1	0.000000	13.300000	13.300000	0.000000	0.000000
1473	4	1	2	0.000000	39.750000	39.750000	0.000000	0.000000
1474	1	1	2	0.000000	111.000000	47.000000	0.000000	0.000000
1475	1	2	1	0.000000	229.000000	16.000000	0.000000	0.000000
1476	1	2	2	0.000000	241.000000	35.000000	0.000000	0.000000
1477	22	1	1	0.000000	10.136364	10.136364	0.000000	0.000000
1478	4	3	2	0.000000	82.250000	82.250000	0.000000	0.000000
1479	2	2	1	0.000000	34.000000	34.000000	0.000000	0.000000
1480	91	2	2	0.000000	31.505495	27.703297	0.000000	0.000000
1481	2	0	0	0.000000	27.000000	27.000000	0.000000	0.000000
1482	49	1	1	0.000000	14.061224	14.061224	0.000000	0.000000
1483	10	1	2	0.000000	23.200000	23.200000	0.000000	0.000000
1484	2	2	1	0.000000	45.000000	45.000000	0.000000	0.000000
1485	12	2	2	0.000000	26.750000	26.750000	0.000000	0.000000
1486	2	2	1	0.000000	48.500000	48.500000	0.000000	0.000000
1487	1	2	1	0.000000	23.000000	23.000000	0.000000	0.000000
1488	37	1	1	0.000000	9.027027	9.027027	0.000000	0.000000
1489	1	1	2	0.000000	708.000000	41.000000	0.000000	0.000000
1490	143	1	1	0.000000	13.895105	13.895105	0.000000	0.000000
1491	13	1	1	0.000000	31.307692	15.000000	0.000000	0.000000
1492	1	0	0	0.000000	28.000000	28.000000	0.000000	0.000000
1493	8	2	1	0.000000	27.500000	27.500000	0.000000	0.000000
1494	29	1	1	0.000000	17.655172	17.655172	0.000000	0.000000
1495	33	1	1	0.000000	13.787879	13.787879	0.000000	0.000000
1496	6	1	1	0.000000	38.166667	30.666667	0.000000	0.000000
1497	4	2	2	0.000000	55.000000	40.000000	0.000000	0.000000
1498	23	2	2	0.000000	32.000000	32.000000	0.000000	0.000000
1499	3	0	0	0.000000	35.333333	35.333333	0.000000	0.000000
1500	2	4	1	0.000000	78.500000	78.500000	0.000000	0.000000
1501	27	1	1	0.000000	10.777778	10.777778	0.000000	0.000000
1502	3	2	1	0.000000	25.666667	25.666667	0.000000	0.000000
1503	51	2	2	0.000000	28.098039	28.098039	0.000000	0.000000
1504	19	1	1	0.000000	13.631579	13.631579	0.000000	0.000000
1505	161	1	1	0.000000	41.962733	40.850932	0.000000	0.000000
1506	4	2	2	0.000000	23.250000	23.250000	0.000000	0.000000
1507	39	1	1	0.000000	13.282051	13.282051	0.000000	0.000000
1508	30	1	1	0.000000	18.900000	18.900000	0.000000	0.000000
1509	1	1	1	0.000000	64.000000	64.000000	0.000000	0.000000
1510	1	2	2	0.000000	96.000000	96.000000	0.000000	0.000000
1511	1	2	1	0.000000	53.000000	53.000000	0.000000	0.000000
1512	2	1	2	0.000000	64.000000	64.000000	0.000000	0.000000
1513	156	1	1	0.000000	14.083333	14.083333	0.000000	0.000000
1514	18	2	3	0.000000	48.611111	38.555556	0.000000	0.000000
1515	2	2	1	0.000000	27.500000	27.500000	0.000000	0.000000
1516	22	1	1	0.000000	9.590909	9.590909	0.000000	0.000000
1517	14	2	2	0.000000	27.785714	27.785714	0.000000	0.000000
1518	26	1	1	0.000000	14.730769	14.730769	0.000000	0.000000
1519	2	1	2	0.000000	24.500000	24.500000	0.000000	0.000000
1520	2	2	2	0.000000	37.500000	37.500000	0.000000	0.000000
1521	14	2	1	0.000000	21.285714	21.285714	0.000000	0.000000
1522	23	1	1	0.000000	11.130435	11.130435	0.000000	0.000000
1523	1	2	2	0.000000	29.000000	29.000000	0.000000	0.000000
1524	204	1	1	0.000000	14.200980	14.200980	0.000000	0.000000
1525	26	1	1	0.000000	12.884615	12.884615	0.000000	0.000000
1526	9	2	2	0.000000	31.444444	31.444444	0.000000	0.000000
1527	5	2	1	0.000000	36.400000	34.000000	0.000000	0.000000
1528	3	2	1	0.000000	34.000000	34.000000	0.000000	0.000000
1529	3	2	1	0.000000	22.333333	22.333333	0.000000	0.000000
1530	29	1	1	0.000000	14.965517	14.965517	0.000000	0.000000
1531	33	1	1	0.000000	14.090909	14.090909	0.000000	0.000000
1532	11	2	2	0.000000	32.727273	32.727273	0.000000	0.000000
1533	13	1	2	0.000000	48.230769	48.230769	0.000000	0.000000
1534	4	1	1	0.000000	45.250000	45.250000	0.000000	0.000000
1535	5	1	1	0.000000	44.600000	44.600000	0.000000	0.000000
1536	9	2	2	0.000000	25.777778	25.777778	0.000000	0.000000
1537	40	1	1	0.000000	33.425000	32.650000	0.000000	0.000000
1538	29	1	1	0.000000	57.931034	31.965517	0.000000	0.000000
1539	32	1	1	0.000000	10.000000	10.000000	0.000000	0.000000
1540	4	2	2	0.000000	23.000000	23.000000	0.000000	0.000000
1541	1	0	0	0.000000	28.000000	28.000000	0.000000	0.000000
1542	3	1	2	0.000000	28.666667	28.666667	0.000000	0.000000
1543	4	1	3	0.000000	98.250000	98.250000	0.000000	0.000000
1544	2	1	2	0.000000	48.500000	36.500000	0.000000	0.000000
1545	55	1	1	0.000000	13.036364	13.036364	0.000000	0.000000
1546	3	2	1	0.000000	24.000000	24.000000	0.000000	0.000000
1547	1	1	1	0.000000	12.000000	12.000000	0.000000	0.000000
1548	5	2	2	0.000000	72.400000	22.000000	0.000000	0.000000
1549	1	1	2	0.000000	23.000000	23.000000	0.000000	0.000000
1550	24	2	2	0.000000	26.208333	26.208333	0.000000	0.000000
1551	2	1	2	0.000000	43.500000	43.500000	0.000000	0.000000
1552	1	2	2	0.000000	58.000000	58.000000	0.000000	0.000000
1553	64	1	1	0.000000	13.937500	13.937500	0.000000	0.000000
1554	1	0	0	0.000000	29.000000	29.000000	0.000000	0.000000
1555	5	1	1	0.000000	42.200000	42.200000	0.000000	0.000000
1556	3	1	4	0.000000	132.666667	88.000000	0.000000	0.000000
1557	2	2	1	0.000000	72.000000	72.000000	0.000000	0.000000
1558	46	2	2	0.000000	28.586957	22.434783	0.000000	0.000000
1559	36	2	2	0.000000	26.888889	18.083333	0.000000	0.000000
1560	24	1	1	0.000000	14.125000	14.125000	0.000000	0.000000
1561	1	4	3	0.000000	59.000000	59.000000	0.000000	0.000000
1562	3	2	2	0.000000	79.666667	63.000000	0.000000	0.000000
1563	60	1	1	0.000000	14.516667	14.516667	0.000000	0.000000
1564	3	2	1	0.000000	37.333333	37.333333	0.000000	0.000000
1565	2	2	1	0.000000	29.000000	29.000000	0.000000	0.000000
1566	29	1	1	0.000000	13.620690	13.620690	0.000000	0.000000
1567	13	1	2	0.000000	58.384615	24.538462	0.000000	0.000000
1568	7	1	1	0.000000	51.714286	28.000000	0.000000	0.000000
1569	1	0	0	0.000000	31.000000	31.000000	0.000000	0.000000
1570	9	2	2	0.000000	26.111111	26.111111	0.000000	0.000000
1571	2	2	1	0.000000	43.500000	43.500000	0.000000	0.000000
1572	2	2	1	0.000000	29.000000	29.000000	0.000000	0.000000
1573	38	1	1	0.000000	10.500000	10.500000	0.000000	0.000000
1574	1	1	2	0.000000	26.000000	26.000000	0.000000	0.000000
1575	33	2	2	0.000000	35.484848	32.636364	0.000000	0.000000
1576	1	1	2	0.000000	54.000000	54.000000	0.000000	0.000000
1577	1	2	2	0.000000	242.000000	100.000000	0.000000	0.000000
1578	21	1	1	0.000000	30.476190	30.476190	0.000000	0.000000
1579	42	1	2	0.000000	52.952381	37.619048	0.000000	0.000000
1580	1	2	1	0.000000	43.000000	43.000000	0.000000	0.000000
1581	4	1	1	0.000000	28.250000	28.250000	0.000000	0.000000
1582	39	1	1	0.000000	13.564103	13.564103	0.000000	0.000000
1583	29	1	1	0.000000	14.482759	14.482759	0.000000	0.000000
1584	1	3	2	0.000000	37.000000	37.000000	0.000000	0.000000
1585	22	1	1	0.000000	24.409091	24.409091	0.000000	0.000000
1586	55	1	1	0.000000	13.854545	13.854545	0.000000	0.000000
1587	30	2	1	0.000000	27.933333	22.333333	0.000000	0.000000
1588	3	2	2	0.000000	26.000000	26.000000	0.000000	0.000000
1589	5	1	2	0.000000	20.400000	20.400000	0.000000	0.000000
1590	1	1	2	0.000000	31.000000	31.000000	0.000000	0.000000
1591	1	1	2	0.000000	57.000000	57.000000	0.000000	0.000000
1592	5	2	2	0.000000	18.600000	18.600000	0.000000	0.000000
1593	21	2	1	0.000000	48.047619	33.857143	0.000000	0.000000
1594	9	1	1	0.000000	10.666667	10.666667	0.000000	0.000000
1595	18	2	2	0.000000	29.000000	29.000000	0.000000	0.000000
1596	53	1	1	0.000000	14.169811	14.169811	0.000000	0.000000
1597	89	2	1	0.000000	26.606742	17.337079	0.000000	0.000000
1598	18	2	2	0.000000	79.888889	79.888889	0.000000	0.000000
1599	23	1	1	0.000000	23.260870	13.695652	0.000000	0.000000
1600	33	2	2	0.000000	27.606061	17.515152	0.000000	0.000000
1601	51	0	1	0.000000	14.039216	14.039216	0.000000	0.000000
1602	3	2	1	0.000000	30.333333	30.333333	0.000000	0.000000
1603	52	1	1	0.000000	10.692308	10.692308	0.000000	0.000000
1604	6	0	0	0.000000	32.666667	32.666667	0.000000	0.000000
1605	1	1	7	0.000000	401.000000	131.000000	0.000000	0.000000
1606	3	2	2	0.000000	23.000000	23.000000	0.000000	0.000000
1607	33	1	1	0.000000	13.727273	13.727273	0.000000	0.000000
1608	67	1	1	0.000000	13.149254	13.149254	0.000000	0.000000
1609	19	1	1	0.000000	8.315789	8.315789	0.000000	0.000000
1610	1	2	1	0.000000	48.000000	48.000000	0.000000	0.000000
1611	35	1	1	0.000000	11.742857	11.742857	0.000000	0.000000
1612	7	1	2	0.000000	32.857143	32.857143	0.000000	0.000000
1613	1	2	1	0.000000	25.000000	25.000000	0.000000	0.000000
1614	40	1	1	0.000000	13.875000	13.875000	0.000000	0.000000
1615	1	2	2	0.000000	29.000000	29.000000	0.000000	0.000000
1616	1	1	1	0.000000	14.000000	14.000000	0.000000	0.000000
1617	9	2	2	0.000000	18.222222	18.222222	0.000000	0.000000
1618	35	1	1	0.000000	15.942857	15.942857	0.000000	0.000000
1619	75	1	2	0.000000	29.533333	21.053333	0.000000	0.000000
1620	21	2	2	0.000000	34.000000	34.000000	0.000000	0.000000
1621	1	1	2	0.000000	30.000000	30.000000	0.000000	0.000000
1622	1	1	2	0.000000	49.000000	49.000000	0.000000	0.000000
1623	1	1	2	0.000000	63.000000	63.000000	0.000000	0.000000
1624	22	1	1	0.000000	9.545455	9.545455	0.000000	0.000000
1625	1	1	2	0.000000	32.000000	32.000000	0.000000	0.000000
1626	7	2	2	0.000000	66.714286	66.714286	0.000000	0.000000
1627	2	2	1	0.000000	51.500000	51.500000	0.000000	0.000000
1628	7	1	1	0.000000	17.571429	17.571429	0.000000	0.000000
1629	9	2	2	0.000000	26.777778	26.777778	0.000000	0.000000
1630	1	2	0	0.000000	32.000000	32.000000	0.000000	0.000000
1631	31	1	2	0.000000	38.516129	38.516129	0.000000	0.000000
1632	102	1	1	0.000000	11.029412	11.029412	0.000000	0.000000
1633	58	1	1	0.000000	14.137931	14.137931	0.000000	0.000000
1634	32	1	2	0.000000	35.781250	18.281250	0.000000	0.000000
1635	5	2	2	0.000000	33.000000	33.000000	0.000000	0.000000
1636	40	2	2	0.000000	24.050000	24.050000	0.000000	0.000000
1637	2	0	0	0.000000	27.500000	27.500000	0.000000	0.000000
1638	56	1	1	0.000000	14.696429	14.696429	0.000000	0.000000
1639	14	2	2	0.000000	28.714286	28.714286	0.000000	0.000000
1640	219	1	1	0.000000	14.095890	14.095890	0.000000	0.000000
1641	1	1	1	0.000000	48.000000	36.000000	0.000000	0.000000
1642	6	2	2	0.000000	21.500000	21.500000	0.000000	0.000000
1643	6	2	2	0.000000	54.333333	33.166667	0.000000	0.000000
1644	17	1	1	0.000000	41.294118	41.294118	0.000000	0.000000
1645	5	2	2	0.000000	42.800000	42.800000	0.000000	0.000000
1646	17	1	1	0.000000	17.235294	17.235294	0.000000	0.000000
1647	45	1	1	0.000000	12.555556	12.555556	0.000000	0.000000
1648	6	2	1	0.000000	21.833333	21.833333	0.000000	0.000000
1649	106	1	1	0.000000	15.783019	15.783019	0.000000	0.000000
1650	8	2	2	0.000000	29.250000	29.250000	0.000000	0.000000
1651	126	1	1	0.000000	13.206349	13.206349	0.000000	0.000000
1652	9	2	2	0.000000	23.555556	23.555556	0.000000	0.000000
1653	1	1	1	0.000000	13.000000	13.000000	0.000000	0.000000
1654	1	2	1	0.000000	19.000000	19.000000	0.000000	0.000000
1655	24	1	1	0.000000	12.333333	12.333333	0.000000	0.000000
1656	4	1	1	0.000000	62.500000	55.500000	0.000000	0.000000
1657	1	2	1	0.000000	56.000000	56.000000	0.000000	0.000000
1658	1	2	1	0.000000	29.000000	29.000000	0.000000	0.000000
1659	1	0	0	0.000000	33.000000	33.000000	0.000000	0.000000
1660	36	1	1	0.000000	13.805556	13.805556	0.000000	0.000000
1661	1	2	2	0.000000	211.000000	19.000000	0.000000	0.000000
1662	2	1	1	0.000000	13.500000	13.500000	0.000000	0.000000
1663	4	2	2	0.000000	49.000000	49.000000	0.000000	0.000000
1664	3	1	2	0.000000	23.666667	23.666667	0.000000	0.000000
1665	5	2	2	0.000000	44.000000	44.000000	0.000000	0.000000
1666	11	1	1	0.000000	38.000000	38.000000	0.000000	0.000000
1667	6	2	2	0.000000	22.500000	22.500000	0.000000	0.000000
1668	45	1	1	0.000000	10.866667	10.866667	0.000000	0.000000
1669	12	3	1	0.000000	58.916667	28.916667	0.000000	0.000000
1670	20	1	1	0.000000	12.650000	12.650000	0.000000	0.000000
1671	20	2	1	0.000000	25.050000	25.050000	0.000000	0.000000
1672	1	1	1	0.000000	17.000000	17.000000	0.000000	0.000000
1673	4	2	2	0.000000	27.250000	27.250000	0.000000	0.000000
1674	37	1	1	0.000000	13.513514	13.513514	0.000000	0.000000
1675	57	2	2	0.000000	59.982456	55.543860	0.000000	0.000000
1676	28	1	1	0.000000	29.714286	14.000000	0.000000	0.000000
1677	2	2	1	0.000000	29.500000	29.500000	0.000000	0.000000
1678	4	2	2	0.000000	32.000000	32.000000	0.000000	0.000000
1679	125	1	1	0.000000	15.408000	15.408000	0.000000	0.000000
1680	135	2	2	0.000000	29.666667	20.274074	0.000000	0.000000
1681	45	1	1	0.000000	10.266667	10.266667	0.000000	0.000000
1682	3	2	2	0.000000	28.000000	28.000000	0.000000	0.000000
1683	106	2	2	0.000000	29.556604	23.905660	0.000000	0.000000
1684	55	1	1	0.000000	11.927273	11.927273	0.000000	0.000000
1685	33	1	1	0.000000	17.363636	17.363636	0.000000	0.000000
1686	5	1	1	0.000000	16.800000	16.800000	0.000000	0.000000
1687	2	1	1	0.000000	33.000000	33.000000	0.000000	0.000000
1688	3	2	1	0.000000	25.333333	25.333333	0.000000	0.000000
1689	3	2	2	0.000000	22.666667	22.666667	0.000000	0.000000
1690	33	1	1	0.000000	10.454545	10.454545	0.000000	0.000000
1691	15	2	2	0.000000	26.066667	26.066667	0.000000	0.000000
1692	40	1	1	0.000000	13.300000	13.300000	0.000000	0.000000
1693	1	1	3	0.000000	71.000000	71.000000	0.000000	0.000000
1694	1	2	2	0.000000	94.000000	94.000000	0.000000	0.000000
1695	6	2	1	0.000000	30.833333	30.833333	0.000000	0.000000
1696	50	1	1	0.000000	13.360000	13.360000	0.000000	0.000000
1697	1	1	2	0.000000	28.000000	28.000000	0.000000	0.000000
1698	74	2	1	0.000000	41.662162	27.756757	0.000000	0.000000
1699	8	1	1	0.000000	18.750000	18.750000	0.000000	0.000000
1700	33	1	1	0.000000	17.030303	17.030303	0.000000	0.000000
1701	8	1	1	0.000000	22.625000	11.500000	0.000000	0.000000
1702	1	1	1	0.000000	75.000000	35.000000	0.000000	0.000000
1703	1	1	2	0.000000	36.000000	36.000000	0.000000	0.000000
1704	4	1	2	0.000000	51.500000	51.500000	0.000000	0.000000
1705	2	2	1	0.000000	129.500000	121.500000	0.000000	0.000000
1706	1	2	1	0.000000	113.000000	113.000000	0.000000	0.000000
1707	8	1	2	0.000000	102.125000	102.125000	0.000000	0.000000
1708	1	1	2	0.000000	22.000000	22.000000	0.000000	0.000000
1709	1	2	2	0.000000	69.000000	69.000000	0.000000	0.000000
1710	1	1	2	0.000000	22.000000	22.000000	0.000000	0.000000
1711	35	1	2	0.000000	41.171429	33.171429	0.000000	0.000000
1712	5	2	2	0.000000	30.800000	30.800000	0.000000	0.000000
1713	1	1	2	0.000000	33.000000	33.000000	0.000000	0.000000
1714	1	2	2	0.000000	39.000000	39.000000	0.000000	0.000000
1715	0	1	10	Inf	Inf	Inf	Inf	Inf
1716	6	2	2	0.000000	44.833333	44.833333	0.000000	0.000000
1717	1	1	1	0.000000	16.000000	16.000000	0.000000	0.000000
1718	3	2	2	0.000000	25.333333	25.333333	0.000000	0.000000
1719	1	2	1	0.000000	30.000000	30.000000	0.000000	0.000000
1720	31	1	1	0.000000	31.935484	20.580645	0.000000	0.000000
1721	1	3	1	0.000000	69.000000	69.000000	0.000000	0.000000
1722	1	2	2	0.000000	71.000000	71.000000	0.000000	0.000000
1723	1	1	1	0.000000	61.000000	61.000000	0.000000	0.000000
1724	1	2	1	0.000000	42.000000	42.000000	0.000000	0.000000
1725	72	1	1	0.000000	13.597222	13.597222	0.000000	0.000000
1726	10	1	2	0.000000	69.500000	60.300000	0.000000	0.000000
1727	36	1	2	0.000000	39.361111	39.361111	0.000000	0.000000
1728	5	2	2	0.000000	72.000000	31.000000	0.000000	0.000000
1729	56	1	1	0.000000	15.625000	15.625000	0.000000	0.000000
1730	151	2	2	0.000000	54.086093	36.337748	0.000000	0.000000
1731	1	0	0	0.000000	28.000000	28.000000	0.000000	0.000000
1732	7	1	1	0.000000	15.285714	15.285714	0.000000	0.000000
1733	1	1	2	0.000000	38.000000	38.000000	0.000000	0.000000
1734	1	2	1	0.000000	67.000000	67.000000	0.000000	0.000000
1735	2	2	1	0.000000	25.000000	25.000000	0.000000	0.000000
1736	7	1	1	0.000000	75.714286	49.000000	0.000000	0.000000
1737	50	1	1	0.000000	12.520000	12.520000	0.000000	0.000000
1738	1	1	3	0.000000	55.000000	55.000000	0.000000	0.000000
1739	42	1	1	0.000000	14.571429	14.571429	0.000000	0.000000
1740	1	3	2	0.000000	137.000000	137.000000	0.000000	0.000000
1741	1	1	1	0.000000	109.000000	109.000000	0.000000	0.000000
1742	1	3	2	0.000000	125.000000	125.000000	0.000000	0.000000
1743	3	4	1	0.000000	73.000000	73.000000	0.000000	0.000000
1744	27	1	1	0.000000	15.888889	15.888889	0.000000	0.000000
1745	6	2	1	0.000000	29.000000	29.000000	0.000000	0.000000
1746	26	1	1	0.000000	26.269231	23.230769	0.000000	0.000000
1747	17	1	1	0.000000	15.294118	15.294118	0.000000	0.000000
1748	1	1	2	0.000000	61.000000	34.000000	0.000000	0.000000
1749	1	2	1	0.000000	55.000000	27.000000	0.000000	0.000000
1750	19	1	1	0.000000	14.368421	14.368421	0.000000	0.000000
1751	21	1	1	0.000000	14.952381	14.952381	0.000000	0.000000
1752	12	2	1	0.000000	94.416667	38.833333	0.000000	0.000000
1753	2	2	2	0.000000	103.000000	73.000000	0.000000	0.000000
1754	1	1	1	0.000000	17.000000	17.000000	0.000000	0.000000
1755	106	1	1	0.000000	15.198113	15.198113	0.000000	0.000000
1756	34	2	2	0.000000	68.764706	49.705882	0.000000	0.000000
1757	9	2	2	0.000000	34.333333	34.333333	0.000000	0.000000
1758	18	2	1	0.000000	19.888889	11.388889	0.000000	0.000000
1759	15	1	1	0.000000	11.333333	11.333333	0.000000	0.000000
1760	42	1	1	0.000000	14.238095	14.238095	0.000000	0.000000
1761	2	1	2	0.000000	19.500000	19.500000	0.000000	0.000000
1762	1	2	2	0.000000	30.000000	30.000000	0.000000	0.000000
1763	14	1	1	0.000000	17.071429	17.071429	0.000000	0.000000
1764	3	2	2	0.000000	22.666667	22.666667	0.000000	0.000000
1765	3	1	1	0.000000	40.000000	40.000000	0.000000	0.000000
1766	45	1	1	0.000000	12.888889	12.888889	0.000000	0.000000
1767	42	1	1	0.000000	12.761905	12.761905	0.000000	0.000000
1768	49	1	1	0.000000	16.428571	16.428571	0.000000	0.000000
1769	1	2	2	0.000000	28.000000	28.000000	0.000000	0.000000
1770	5	1	1	0.000000	18.400000	18.400000	0.000000	0.000000
1771	3	1	2	0.000000	35.000000	35.000000	0.000000	0.000000
1772	10	2	2	0.000000	78.900000	74.900000	0.000000	0.000000
1773	118	1	1	0.000000	15.957627	15.957627	0.000000	0.000000
1774	38	1	1	0.000000	14.657895	14.657895	0.000000	0.000000
1775	39	1	1	0.000000	11.820513	11.820513	0.000000	0.000000
1776	17	1	1	0.000000	13.117647	13.117647	0.000000	0.000000
1777	2	2	2	0.000000	34.500000	34.500000	0.000000	0.000000
1778	1	1	1	0.000000	20.000000	20.000000	0.000000	0.000000
1779	6	1	2	0.000000	35.166667	35.166667	0.000000	0.000000
1780	1	1	1	0.000000	41.000000	41.000000	0.000000	0.000000
1781	11	2	1	0.000000	28.000000	28.000000	0.000000	0.000000
1782	3	2	1	0.000000	49.333333	44.333333	0.000000	0.000000
1783	47	1	1	0.000000	11.425532	11.425532	0.000000	0.000000
1784	36	1	1	0.000000	27.138889	18.666667	0.000000	0.000000
1785	12	2	2	0.000000	29.916667	29.916667	0.000000	0.000000
1786	1	2	1	0.000000	157.000000	127.000000	0.000000	0.000000
1787	1	0	0	0.000000	30.000000	30.000000	0.000000	0.000000
1788	3	2	2	0.000000	29.333333	29.333333	0.000000	0.000000
1789	2	2	2	0.000000	18.000000	18.000000	0.000000	0.000000
1790	3	2	2	0.000000	20.000000	20.000000	0.000000	0.000000
1791	1	2	2	0.000000	23.000000	23.000000	0.000000	0.000000
1792	2	1	1	0.000000	14.500000	14.500000	0.000000	0.000000
1793	1	2	2	0.000000	28.000000	28.000000	0.000000	0.000000
1794	2	1	2	0.000000	32.000000	32.000000	0.000000	0.000000
1795	23	1	1	0.000000	10.478261	10.478261	0.000000	0.000000
1796	14	1	2	0.000000	28.571429	15.857143	0.000000	0.000000
1797	5	1	2	0.000000	36.400000	36.400000	0.000000	0.000000
1798	9	2	2	0.000000	24.222222	24.222222	0.000000	0.000000
1799	39	2	2	0.000000	67.282051	35.846154	0.000000	0.000000
1800	45	1	1	0.000000	12.800000	12.800000	0.000000	0.000000
1801	46	1	1	0.000000	14.478261	14.478261	0.000000	0.000000
1802	25	1	1	0.000000	12.640000	12.640000	0.000000	0.000000
1803	22	1	1	0.000000	9.181818	9.181818	0.000000	0.000000
1804	1	0	0	0.000000	30.000000	30.000000	0.000000	0.000000
1805	43	1	1	0.000000	11.139535	11.139535	0.000000	0.000000
1806	7	2	2	0.000000	33.857143	33.857143	0.000000	0.000000
1807	45	1	1	0.000000	12.177778	12.177778	0.000000	0.000000
1808	3	1	2	0.000000	49.000000	49.000000	0.000000	0.000000
1809	3	2	1	0.000000	50.666667	35.333333	0.000000	0.000000
1810	33	1	1	0.000000	13.393939	13.393939	0.000000	0.000000
